HH Gibbs,16,2006,South Africa,Australia
MV Boucher,63,2006,South Africa,Australia
JH Kallis,0,2006,South Africa,Australia
GC Smith,12,2006,South Africa,Australia
MV Boucher,5,2006,South Africa,Australia
HH Gibbs,39,2006,South Africa,Australia
GC Smith,9,2006,South Africa,Australia
MV Boucher,0,2006,South Africa,Australia
HH Gibbs,33,2006,South Africa,Australia
GC Smith,0,2006,South Africa,Australia
MV Boucher,76,2006,South Africa,Australia
GC Smith,6,2006,South Africa,Australia
HH Gibbs,46,2006,South Africa,Australia
MV Boucher,62,2006,South Africa,Sri Lanka
GC Smith,3,2006,South Africa,Sri Lanka
HH Gibbs,7,2006,South Africa,Sri Lanka
HH Gibbs,68,2006,South Africa,Sri Lanka
GC Smith,28,2006,South Africa,Sri Lanka
MV Boucher,30,2006,South Africa,Sri Lanka
GC Smith,41,2006,South Africa,Sri Lanka
HH Gibbs,4,2006,South Africa,Sri Lanka
HH Gibbs,0,2006,South Africa,Sri Lanka
MV Boucher,24,2006,South Africa,Sri Lanka
GC Smith,67,2006,South Africa,Sri Lanka
MV Boucher,4,2006,South Africa,Australia
HH Gibbs,0,2006,South Africa,Australia
AB de Villiers,43,2006,South Africa,Australia
GC Smith,119,2006,South Africa,Australia
MV Boucher,42,2006,South Africa,Australia
AB de Villiers,18,2006,South Africa,Australia
GC Smith,24,2006,South Africa,Australia
HH Gibbs,66,2006,South Africa,Australia
MV Boucher,5,2006,South Africa,Australia
HH Gibbs,16,2006,South Africa,Australia
AB de Villiers,68,2006,South Africa,Australia
GC Smith,10,2006,South Africa,Australia
MV Boucher,19,2006,South Africa,Australia
AB de Villiers,38,2006,South Africa,Australia
JH Kallis,21,2006,South Africa,Australia
GC Smith,1,2006,South Africa,Australia
HH Gibbs,1,2006,South Africa,Australia
MV Boucher,50,2006,South Africa,Australia
AB de Villiers,14,2006,South Africa,Australia
JH Kallis,20,2006,South Africa,Australia
GC Smith,90,2006,South Africa,Australia
HH Gibbs,175,2006,South Africa,Australia
MV Boucher,75,2007,South Africa,Netherlands
AB de Villiers,0,2007,South Africa,Netherlands
JH Kallis,128,2007,South Africa,Netherlands
HH Gibbs,72,2007,South Africa,Netherlands
GC Smith,67,2007,South Africa,Netherlands
AB de Villiers,62,2007,South Africa,Scotland
GC Smith,91,2007,South Africa,Scotland
MV Boucher,22,2007,South Africa,Australia
HH Gibbs,17,2007,South Africa,Australia
AB de Villiers,92,2007,South Africa,Australia
JH Kallis,48,2007,South Africa,Australia
GC Smith,74,2007,South Africa,Australia
AB de Villiers,0,2007,South Africa,Sri Lanka
JH Kallis,86,2007,South Africa,Sri Lanka
